ID	canceler
27297	no
4134	no
5911	no
27989	no
2427	yes
27676	no
27537	no
4167	no
12170	no
10513	no
18927	no
4637	no
26862	yes
30834	no
4385	no
34832	no
7790	no
26640	yes
22273	no
26433	yes
38247	no
22686	no
1079	yes
24201	no
31584	yes
11705	no
105	no
13573	no
7	no
29792	no
21031	no
14835	no
27309	no
22438	yes
34714	no
563	no
8897	yes
34251	no
15207	no
26557	no
2608	no
36079	no
18921	yes
1737	no
16950	no
9657	no
22499	no
12012	no
31469	no
4227	no
24122	no
21538	no
27237	no
23343	yes
37219	no
18159	no
22156	no
26479	no
33247	no
3800	no
15240	no
31492	yes
11835	no
21205	no
14858	no
17977	no
24524	no
22863	no
23763	no
16141	no
1570	yes
32239	no
769	no
9958	no
29839	no
34225	no
8118	yes
31065	no
7898	no
22036	yes
6296	yes
1603	yes
37672	no
9516	no
21006	no
32886	yes
20982	no
4717	no
7451	no
19955	no
29452	no
35717	no
21627	no
22002	no
2316	yes
27979	no
15005	no
24620	no
24760	no
5740	no
36158	no
18376	no
8023	no
10973	no
3708	no
4226	no
18900	no
9056	no
18893	no
35027	no
2727	no
33626	no
13809	no
26350	no
9343	no
2905	no
25484	no
4416	no
14325	no
36930	no
22749	no
16822	no
1410	no
33280	no
5240	no
19267	no
11919	no
14667	no
6048	no
637	no
34089	no
26972	yes
5395	no
31906	no
24435	no
10213	no
19288	no
12091	no
27265	no
34979	no
28089	no
870	yes
33577	no
16285	yes
21440	no
10024	no
18342	no
25800	yes
15504	no
26770	no
13798	no
33624	no
17597	no
34429	no
38143	no
19660	no
3811	no
28540	no
26534	no
36058	no
10510	yes
31184	no
3927	yes
24369	no
23292	no
33505	no
33026	no
35495	no
928	yes
11860	no
19850	no
31667	yes
26235	no
3883	no
6054	no
2642	no
6160	no
10012	no
31962	no
10648	no
7222	no
1512	no
59	no
24777	no
4633	no
1582	yes
25284	no
27190	no
28871	no
18883	no
36447	yes
31334	no
4389	yes
6892	no
11590	no
15149	no
31341	no
36413	no
4132	no
30374	no
19013	no
1958	yes
35818	no
35668	no
5969	no
37402	no
25277	yes
2101	yes
11111	no
12257	no
26194	no
14592	no
20244	no
17463	no
18441	no
27306	no
11730	yes
2429	no
20212	yes
32275	no
13967	no
36050	no
14753	no
30046	no
23979	no
2526	no
6404	no
26858	no
2821	yes
23013	no
23239	no
32864	no
21423	no
22056	no
5177	no
31838	no
37252	no
16440	no
2808	no
29206	no
31743	no
22184	no
9744	no
3438	yes
8561	no
16979	no
10427	no
10055	no
922	no
20171	no
21838	no
22604	no
4401	no
9993	yes
15382	no
31375	no
33125	yes
16550	no
4707	no
20837	yes
30110	no
27419	no
26841	no
25623	no
28113	no
38132	no
12850	no
24592	no
4999	no
15724	no
20816	no
1811	no
26687	no
30941	no
16878	no
22516	no
18719	no
20951	no
3351	yes
24498	no
36453	no
7031	no
23826	no
27448	no
23666	yes
817	no
11887	no
10751	no
34413	no
5167	yes
16677	no
36269	no
8391	no
22123	yes
9437	no
13601	no
23040	no
30951	no
2671	no
38526	no
36400	no
28911	no
3654	no
28184	no
3547	no
31806	no
19691	no
16099	no
4214	no
1101	no
15972	no
2206	no
27892	no
5564	no
22163	no
13673	no
33903	yes
31180	no
17238	no
32138	no
35309	no
24174	no
35125	no
16934	no
1262	no
27500	no
9278	no
30577	no
38165	no
14968	no
38488	no
25845	no
24766	no
433	no
33034	no
36344	no
5592	yes
440	no
34466	no
29293	no
29451	no
36951	no
34410	no
36977	no
36479	no
9851	yes
10959	no
38217	no
7965	no
28776	no
3890	no
71	no
14160	yes
3360	no
11003	yes
4773	no
37484	no
11027	no
29992	yes
4708	no
20261	no
1493	no
21380	no
16089	no
33874	no
33980	no
24910	no
1273	no
3574	no
27234	no
28289	no
3156	no
20010	no
5560	no
26997	no
24011	no
27379	no
35073	no
11412	no
20649	no
12736	no
28254	no
17388	no
3284	no
30347	no
24816	no
11	no
37174	no
20374	no
6506	no
20755	no
22618	no
10482	no
10354	yes
32694	no
31420	no
14273	no
16844	no
2554	no
24263	no
14108	yes
9341	no
22121	no
13495	no
21335	yes
3886	no
2804	no
30706	no
18847	yes
8788	no
38115	no
25990	no
26854	no
28500	no
35928	no
10501	no
26127	no
34723	no
16281	no
28827	no
31160	no
26617	no
27510	yes
2245	no
16486	no
14050	no
35527	no
16832	no
38184	no
14036	no
267	no
15255	no
17279	no
28988	no
19350	no
29514	no
15569	no
21723	yes
19711	no
418	yes
19570	yes
11013	no
2419	no
36162	no
9379	no
9307	no
32974	no
1536	no
26552	no
2963	no
9010	yes
4997	no
15795	no
7086	no
6543	no
20704	no
34023	no
13003	no
2876	no
5552	no
9752	no
16985	yes
4056	yes
7390	no
15421	no
35425	no
34284	no
38316	yes
25492	yes
3661	no
32329	no
26400	no
8031	no
2682	no
23278	no
15453	no
22913	no
9821	no
33575	no
29614	no
14923	no
29894	yes
21773	no
11263	no
10335	no
28683	no
18669	no
27984	no
30569	no
8514	yes
12443	no
19969	no
7421	no
579	no
9321	no
38019	no
6626	no
37585	no
11567	no
22078	no
4713	no
28733	no
4632	no
32606	no
25589	no
32290	no
34859	no
3064	no
15006	no
846	no
16423	no
7130	no
19610	yes
7700	no
20469	no
4727	no
30273	no
18821	no
33397	no
15123	no
1413	no
35955	no
30070	no
17055	no
2239	no
9249	yes
28894	no
7006	no
11461	no
38331	yes
24194	yes
10468	no
6636	yes
13134	no
29186	no
34042	no
4591	no
15124	no
17366	no
34664	no
14358	yes
30890	no
36226	no
2422	no
24366	no
7216	no
25920	yes
1698	no
32075	no
3629	no
27299	no
14967	no
33113	no
37063	no
22091	no
4691	no
25851	no
16296	no
19041	no
32174	no
34402	no
5258	no
16514	no
9367	no
8195	no
35720	yes
4684	no
22199	no
15050	no
22968	no
4165	no
16756	no
33692	no
25346	no
12971	yes
37596	no
29898	yes
30182	yes
4692	yes
21621	no
38478	no
1876	no
22721	no
37631	no
4340	no
22656	no
17441	no
16631	no
115	no
13973	no
21320	no
19967	no
33508	no
2623	no
1756	yes
27926	no
20274	no
7713	no
24286	no
8764	no
9440	no
6497	no
23246	no
6060	no
7532	no
17246	no
4791	no
15449	no
19550	no
2059	no
23128	no
17354	no
37232	no
1192	yes
16974	no
5866	no
23806	yes
16485	no
16443	no
7120	no
154	no
11952	no
15603	no
22715	no
36324	yes
26341	no
32678	no
6574	no
31119	yes
12261	no
20112	no
14195	no
12480	no
19692	no
26012	no
20391	no
26146	no
5215	no
15897	no
26345	no
835	no
10670	no
17075	no
10000	no
29779	no
5497	no
23497	no
16183	no
24870	no
20014	no
11940	no
24804	no
20396	no
4084	yes
34592	no
33487	no
29145	no
16111	no
6379	no
12877	no
13730	yes
23321	no
10575	no
13450	no
13566	yes
26544	no
25197	no
37827	no
16145	no
17022	no
21755	no
13975	no
577	no
26960	no
28878	no
26689	no
22664	no
18863	yes
27743	no
3632	no
18770	no
15232	no
19187	no
24415	no
35536	no
2464	no
12328	yes
12095	no
13447	yes
27757	no
15026	yes
453	no
4182	no
5775	no
28657	no
20808	no
4021	no
13195	no
5423	no
33285	yes
8070	yes
33883	no
12232	no
14214	yes
20020	no
34072	no
14511	no
16571	no
18356	no
16541	no
19736	no
6489	no
6811	no
30544	no
13288	no
32406	no
32197	no
19040	no
19287	yes
12704	no
12237	no
2134	no
35453	no
11429	no
10145	no
30704	no
8551	no
22600	no
1487	no
14390	no
29437	no
7765	no
12523	yes
27880	no
38521	no
20111	no
34840	no
37931	no
29162	no
6690	no
13304	no
21368	no
19055	no
15547	no
33570	no
16329	no
29764	no
31597	no
32049	no
7131	no
6025	no
143	no
13900	no
1977	no
31668	no
7759	no
7590	no
36947	no
8525	no
12043	no
10489	no
3479	no
28863	no
31099	no
2338	no
23693	no
10604	no
28755	no
16196	yes
24911	no
13944	no
6458	no
36192	no
26441	no
16900	no
24909	no
2050	no
1343	no
14695	no
31085	no
21337	no
20631	no
27723	yes
5733	no
13291	no
13463	no
18325	no
12101	no
2787	no
22291	no
29331	no
22637	no
29353	no
16002	no
9142	yes
22935	no
3182	no
35176	no
10082	no
10859	no
7769	no
33603	no
29795	no
36981	no
14264	no
25211	no
19622	no
26589	no
29529	no
13715	no
24622	no
8995	no
23009	no
8401	yes
38099	no
3656	yes
34976	no
35949	no
961	no
24561	no
17606	no
12562	no
6666	yes
33117	no
2109	no
37790	no
24559	no
33186	no
3863	no
12735	no
10423	no
18274	yes
35741	no
1456	no
16857	no
7668	no
10768	no
32220	no
35916	no
20928	no
34343	no
21580	no
24383	no
1561	no
33143	no
27695	no
1316	no
2156	no
15668	no
24846	no
16983	no
35088	no
4992	no
9818	no
29004	no
15530	no
4055	no
3225	no
6387	no
26466	no
8166	no
1701	yes
10688	no
33297	no
38510	no
22282	no
4539	yes
13200	no
13178	no
35363	no
5739	no
12112	no
10832	no
11866	no
7101	yes
30085	no
28653	no
21342	no
35273	no
6776	no
4824	no
3905	no
13581	no
6507	no
36136	no
27521	no
30408	no
2042	no
21277	no
12240	no
28187	no
18165	no
7021	no
28277	no
23957	no
10778	no
11786	no
4904	no
6083	no
25510	no
20639	no
18582	yes
1593	no
27730	no
36033	yes
16496	no
4125	no
1219	no
19097	no
3937	no
17936	no
18992	no
30547	no
31977	no
4841	no
27517	no
7056	no
27396	no
12144	no
10317	no
23562	no
12460	no
13372	no
15386	no
15416	no
14711	no
37278	no
11394	no
31113	no
13199	yes
37069	no
24349	no
21681	no
29814	no
27534	no
20013	yes
28451	no
21709	no
34701	no
21077	no
28241	yes
20052	no
21238	yes
37366	no
11554	no
9282	no
1668	no
13659	no
719	no
18880	yes
34006	yes
16638	no
28548	no
37326	yes
15353	no
6190	no
11178	no
23092	no
26142	no
27752	no
36186	no
22779	no
6444	yes
23004	yes
24310	no
35793	no
11135	no
17814	no
32653	no
28024	no
16027	no
35024	no
11502	no
37586	no
19921	no
17333	no
31638	no
23657	no
35621	no
34216	no
27531	no
5443	no
12174	no
9105	no
26234	no
14758	no
19891	yes
23054	yes
23455	no
4774	no
19863	no
2518	no
4607	no
20694	no
23798	no
13211	no
34999	no
11647	no
1226	yes
25742	no
2839	no
20731	no
2221	no
17676	no
30200	no
8606	no
12346	no
27895	no
23156	no
37312	no
25213	yes
22288	no
3987	no
4903	no
23197	no
21127	no
23758	no
37168	no
9963	yes
19053	no
25414	no
11948	no
22038	no
3864	no
2096	no
12218	no
15169	no
35361	no
788	no
19754	no
3721	no
18277	no
21808	yes
13821	no
34695	no
27098	yes
33620	no
21762	no
14473	no
5908	no
38100	yes
34206	no
371	no
29828	no
9520	no
30246	no
33976	no
14363	no
1019	no
34830	no
9625	no
31540	yes
33295	no
34052	no
34892	no
10293	no
26366	no
32206	yes
31211	no
18631	no
27697	no
23019	no
5020	no
2228	no
18758	no
13550	no
22811	no
1609	no
21070	no
30166	no
12549	no
35466	no
34703	no
4418	no
18581	no
25871	yes
30026	no
32805	no
14359	no
8098	no
26942	no
3429	no
33838	no
15711	no
30183	no
5925	no
22373	no
2333	no
29725	yes
16883	no
24128	no
4725	no
23143	no
32409	no
23510	no
26069	no
26729	yes
3260	yes
38372	no
31645	no
35535	no
32172	no
30462	no
5158	no
30241	no
28053	no
34899	no
8645	no
29599	no
14935	yes
1348	no
32504	yes
23357	no
26571	no
6583	no
22302	no
3062	no
26965	no
16214	no
18775	no
36006	yes
5441	no
21007	no
37714	no
36580	no
35293	no
35102	no
23407	yes
16233	no
23223	no
26284	no
19513	no
4661	no
22972	no
12041	no
21674	no
28096	no
25571	no
18279	no
27137	no
22432	no
27524	no
37813	no
7953	no
28200	no
35511	no
13751	no
13921	no
14507	no
13811	no
28497	yes
5283	no
38540	no
5154	yes
157	no
25445	no
14571	no
13238	no
3416	no
5817	yes
26008	no
28409	no
32407	no
3555	no
29887	no
3706	no
30729	no
26671	no
7496	no
21635	no
7357	no
4784	no
17826	no
2962	no
25275	no
21964	no
17556	no
20689	no
17052	no
6551	no
9330	no
34218	no
33584	no
25375	no
32400	no
34422	no
36449	no
21655	no
32255	no
16814	no
32508	no
12436	no
21336	no
26317	no
11646	no
30348	no
17673	no
37598	no
30837	no
17152	no
33261	no
23872	no
17087	no
493	no
14748	no
1678	no
8004	no
16544	no
20890	no
25691	no
9933	no
18368	no
35967	no
10593	no
6622	no
1598	no
22987	no
9737	no
35847	no
32577	no
18517	no
23690	no
37074	no
11422	no
36607	no
12972	no
9319	yes
23078	no
37726	no
5559	no
5569	no
21177	no
15348	no
15211	no
10044	no
22464	yes
37382	no
25095	no
16470	no
22936	no
22152	no
11611	no
1325	no
8247	no
12980	yes
30637	no
33419	no
8058	yes
18782	no
3898	yes
23309	yes
9727	no
32433	no
6289	no
9386	yes
4611	no
14666	no
23414	yes
17949	no
2669	no
15717	no
10749	no
37139	no
5073	no
21793	no
29932	no
30333	yes
19208	no
3549	no
5661	no
19536	no
17483	no
35477	no
23886	no
38010	no
34265	no
14252	yes
36569	no
14950	no
1844	no
15642	no
24708	no
350	no
36746	no
7530	yes
16690	no
15436	no
19139	no
35604	no
22738	no
6352	no
6143	no
20250	no
25114	yes
38182	no
30515	yes
23206	no
7763	no
25067	no
1270	no
27659	no
11943	no
34765	no
28812	no
27115	no
32848	no
25883	no
25897	no
2321	no
35566	no
33335	no
36445	no
28224	no
573	no
25639	yes
12419	no
7370	no
32521	no
21937	no
7915	no
14440	no
12297	no
26991	no
16733	no
30384	no
23374	no
14712	no
29036	no
29766	no
38036	no
9456	yes
10616	no
25487	yes
14197	no
30861	no
13379	no
22814	no
14657	yes
37572	no
9890	no
14927	no
17801	no
18907	no
15492	no
10798	no
17880	yes
6206	no
32266	no
10726	no
15525	no
16977	no
35742	no
12991	no
4833	no
3724	no
32073	no
8009	no
18354	no
14415	yes
19665	no
4735	no
23077	no
30815	no
6618	no
17794	no
24190	no
32346	no
17379	no
21193	no
28842	yes
21411	yes
1932	no
6466	no
38137	no
4768	no
15092	no
14220	no
30608	no
3381	yes
31580	no
37086	no
3119	no
14013	no
25982	no
13239	no
26209	no
1256	no
24748	no
12730	no
3092	no
11850	yes
35064	no
18549	no
22285	no
23440	no
32834	no
1721	yes
17781	no
29659	yes
8475	no
36394	no
20006	yes
36933	yes
19674	no
17979	no
36842	no
2913	no
20162	no
12541	yes
30654	no
11566	no
8032	no
15515	no
34620	yes
8039	no
17695	no
5974	no
28326	no
5264	no
26902	no
22969	no
18298	no
9671	yes
8289	no
33250	no
26027	no
22950	no
25801	no
35489	no
18294	no
18718	no
30157	no
18190	no
6955	no
26470	no
22803	no
33479	no
19397	yes
34942	no
5606	no
4969	no
38380	yes
22095	no
17264	no
19433	no
27488	no
20355	no
22543	no
5637	no
35058	no
16780	no
30856	yes
10869	no
26998	no
31886	no
23668	no
3139	no
22951	no
15934	no
22407	no
23081	no
1531	no
32926	no
33241	no
13708	no
3496	no
20598	no
3748	no
22262	no
17429	no
36101	no
250	no
19846	no
5269	yes
6651	no
16915	no
30737	no
24035	no
24606	no
18670	no
2778	no
1080	no
15687	no
11738	no
4248	no
33172	no
5913	no
35313	no
36475	no
17812	no
25189	no
10819	no
38280	no
20525	no
14451	no
14497	no
17316	no
29021	no
38004	yes
18114	yes
2587	no
26605	no
28099	no
14234	no
14649	yes
31452	no
389	no
24414	no
25905	no
3847	no
944	no
27277	no
7391	no
22852	no
21367	no
13091	no
5078	yes
35248	yes
17569	no
27544	no
20904	no
15793	yes
28516	no
15420	no
2014	yes
12668	no
9523	no
12829	no
16824	no
21702	no
3784	no
18314	no
14681	no
8371	no
18106	no
20651	no
22387	no
33288	no
23803	no
18059	no
32811	no
28521	no
35390	no
7268	no
37060	no
24176	no
18141	no
7585	no
28778	no
37342	no
37268	no
37146	no
9421	yes
25531	no
37618	no
7415	no
3099	no
25439	no
21182	yes
28091	no
33238	no
24262	no
9015	no
565	no
34833	no
23646	no
1259	no
19412	no
5871	no
21853	no
3285	no
32299	no
4907	no
13156	no
33519	no
8852	no
27470	no
32308	yes
24976	no
10	no
7271	no
22507	no
19917	no
377	no
21183	no
35858	no
8586	no
32345	no
17827	no
24404	no
30145	no
1409	no
1851	no
27891	no
10841	no
23157	no
12880	no
8982	no
1870	no
21416	no
14546	no
30982	no
37988	no
32338	no
4563	no
19867	no
23587	no
28131	no
3326	no
3559	no
22295	no
14651	no
1209	no
19063	no
18748	no
5275	no
4095	no
29496	no
2485	no
35021	yes
34425	yes
14428	no
14268	no
23589	no
37587	no
7811	no
35924	no
30587	no
7676	no
29564	no
30442	no
14647	no
17026	no
14630	no
26603	no
36166	yes
2677	no
17232	no
18671	no
12184	no
26561	no
30008	no
8526	no
16163	no
31703	no
18425	no
4780	no
35164	no
11403	no
10113	yes
16673	no
19773	no
21678	no
25402	no
5498	no
9483	no
20859	yes
6849	no
18760	no
22991	yes
22666	no
2825	no
29812	no
37275	no
31789	no
7079	no
16100	no
33439	no
10882	no
21657	no
24266	no
33158	no
25842	no
4321	no
26339	no
33864	no
861	no
21483	no
9773	no
15560	no
12241	no
11262	yes
20160	no
12106	yes
9614	no
9385	no
22031	no
32594	no
1879	no
32790	no
37164	no
34073	no
38313	no
31067	no
35386	no
22861	no
32732	no
13885	no
2798	no
33400	no
245	no
22446	no
32572	no
32728	no
4352	no
26658	no
5751	no
31409	no
867	no
24373	no
25433	no
17461	no
8356	no
23307	no
7890	no
4070	no
9902	no
31188	no
12749	no
16430	no
5940	no
11139	no
4656	no
20661	no
8303	no
10661	no
29653	no
6835	no
23158	no
35685	yes
24729	no
21925	no
28122	no
24516	no
8274	no
18853	no
38060	no
9235	no
25572	no
17742	no
25310	no
33985	no
6956	no
31633	no
38435	no
19571	no
29718	no
33460	no
37371	no
3846	no
37633	no
34528	no
38017	no
29861	yes
16157	no
13594	no
18018	yes
16884	no
13098	no
33929	yes
20981	no
4792	no
10771	no
1071	no
18155	yes
32546	no
18401	no
16169	no
19242	no
8162	no
23917	no
26387	no
32484	no
3283	no
3332	no
11704	no
15133	no
20471	no
32840	no
24814	no
16545	no
30066	no
18175	no
13742	no
27931	no
32447	no
2561	no
7770	no
29230	no
29341	no
7621	no
2077	no
20148	no
25291	no
186	yes
29199	no
8239	no
8460	no
18233	no
17591	yes
6276	no
37798	no
5674	no
10414	yes
25869	no
4122	no
30694	no
19123	no
31594	no
31271	no
7840	no
17250	no
6040	no
5017	yes
10659	no
37887	no
11452	no
21530	no
27946	no
8478	no
25283	no
24900	no
37650	no
7332	no
20800	no
31984	no
3059	no
1885	no
4843	no
17708	no
9647	no
38551	no
17247	no
2017	no
36110	no
19138	no
6565	yes
35443	no
22453	yes
15585	no
24953	no
19122	no
21842	no
29881	no
35194	no
15684	no
31095	no
20846	no
29470	no
26113	yes
2901	no
16156	no
15849	no
28958	no
25491	no
11476	no
35147	no
29031	no
14085	no
36444	no
18894	no
20710	no
6706	no
8728	no
10442	no
21623	no
3976	no
8320	yes
12317	no
30228	no
15546	no
11256	no
12975	no
7505	yes
4425	yes
17908	no
19869	no
4566	no
15703	no
24159	no
1584	no
34786	no
19542	no
19027	no
30480	no
26258	yes
25677	no
37202	no
10990	yes
26821	no
3575	no
35591	yes
33888	no
15715	no
36242	yes
23889	no
30492	no
19981	no
31108	no
7423	no
11050	yes
6484	no
23279	no
30947	no
36830	no
3030	no
6837	no
5611	no
8173	no
13951	no
15349	no
36807	no
24386	no
510	no
34185	no
18229	no
29634	no
16752	no
18598	no
6323	no
34665	no
31464	no
35846	no
22380	no
35033	no
37448	no
17306	no
34499	no
9083	no
25798	no
36099	yes
36685	no
32750	no
38414	no
25858	yes
36355	no
12807	no
25648	no
3757	no
20433	no
22041	no
4724	no
6055	no
8005	no
7527	no
30427	yes
4722	no
16935	yes
36307	yes
27152	no
29975	no
2999	yes
35392	no
19194	no
785	no
11399	no
5139	no
12930	no
32072	no
29909	no
5151	yes
35994	no
29947	no
1265	no
13843	no
17043	no
4369	no
1264	no
22134	no
2214	no
35609	no
30032	no
37522	no
13020	no
2330	no
17759	no
17091	no
31179	no
15152	yes
24476	no
35938	yes
38187	no
26953	no
9498	no
36038	no
15496	no
33922	no
6147	no
15890	no
32727	no
15488	no
37588	no
4447	no
9633	no
12155	no
9654	no
7068	no
1044	yes
32919	no
35488	no
18744	no
19725	no
26973	no
2343	no
15028	no
35211	no
12089	no
34629	no
19876	no
26088	no
11957	no
34849	no
31950	no
35311	no
10046	no
33569	no
38580	yes
11856	no
18629	no
5252	yes
16365	no
7749	yes
11802	no
21230	no
8107	no
6120	no
14188	no
29759	no
35051	no
27848	no
9723	no
33597	no
15912	no
33940	no
17862	no
5203	no
7531	yes
2279	no
2434	no
22090	no
25979	no
33458	yes
12085	no
5343	no
38094	no
37531	no
22097	no
22897	yes
5781	no
37740	no
10220	no
29748	no
37387	no
14741	no
15743	no
19900	no
17267	no
5193	no
15466	no
23911	no
25841	no
24138	no
15982	yes
5563	no
15318	no
6807	no
4995	no
7301	yes
3102	no
30980	no
7604	no
1208	no
28722	no
26790	no
8576	no
7599	no
32196	no
6725	no
6271	no
26610	no
9725	no
15230	no
29879	no
12787	no
12852	no
38246	no
3718	no
9836	no
4347	no
30511	no
23445	no
33411	no
36069	yes
35757	no
7534	no
32419	no
35333	no
21248	no
32489	no
1494	no
1180	no
30667	no
23685	no
19777	no
37515	no
10804	no
14354	no
33035	no
22204	no
11220	yes
17303	no
7249	no
3591	no
3210	no
35305	yes
22584	no
3896	no
36557	no
12866	no
12669	no
25426	no
25663	no
22956	no
37133	no
37797	no
26268	no
28887	no
18010	no
7756	no
22546	no
30555	no
36430	no
20559	no
34602	no
36927	no
9974	no
20080	yes
30652	no
315	no
27859	no
9134	no
23816	no
37005	yes
17563	no
35481	yes
8744	no
15138	yes
27254	no
22128	no
6001	no
8418	yes
3598	no
3318	yes
23001	no
33231	no
31361	no
8178	no
23165	no
23922	no
24840	no
29717	no
36614	no
743	no
2745	yes
12038	no
14806	no
24040	no
16908	no
15537	no
17577	no
12243	no
11547	no
14909	no
730	no
13765	yes
16107	yes
6597	no
8883	no
37982	no
6090	no
12319	no
34973	no
24400	no
35510	no
7782	no
568	no
36988	no
30353	yes
717	yes
25176	no
36232	no
11282	no
37900	no
28739	yes
29302	no
1171	no
6121	no
280	yes
37061	no
36046	no
24578	no
4718	no
32996	no
16611	no
30937	yes
34283	yes
37738	no
8140	no
28617	no
35869	no
33931	no
33244	no
28844	no
13321	no
32744	no
21078	no
29242	no
30618	no
26624	no
14685	no
33656	no
15617	no
23921	no
6328	yes
31709	no
31780	no
6434	no
11828	no
4062	no
30711	no
29474	no
16798	no
33587	no
9983	no
20939	no
19546	no
20798	no
29354	no
12470	no
25384	no
24877	no
29714	no
20319	no
6911	no
27357	no
34552	no
23198	no
536	no
12138	no
38158	no
27282	no
21250	yes
27040	no
26653	no
24482	no
17716	yes
4491	no
19642	no
32120	no
8753	no
837	no
12027	no
23766	no
9829	no
4677	no
10307	no
3219	no
15418	no
12639	no
25626	no
37237	no
30306	no
19839	no
120	no
20539	no
13366	no
4700	no
9422	no
240	no
27261	no
32917	no
5642	no
29554	no
22441	no
7962	no
30029	no
26226	no
27386	no
6179	no
23103	no
15365	no
25239	no
37689	no
19532	no
25941	no
21962	no
29974	no
15299	no
25564	no
27325	no
21415	no
36342	no
3392	no
6032	no
27686	no
28952	no
35185	no
27907	no
14991	no
35159	no
30683	no
3984	yes
12820	no
12593	no
9965	no
17988	no
8658	no
16420	no
28481	no
366	no
32311	no
26853	no
25543	no
36051	no
2870	yes
5257	yes
33290	no
9214	no
5188	no
16380	no
31348	no
2809	no
35759	no
20578	no
16717	no
17720	no
16304	no
37767	no
37049	no
24945	no
26611	no
25960	no
20033	no
20092	no
9839	yes
16768	no
23660	no
4313	no
21654	no
3254	yes
30064	no
15209	no
25014	yes
37990	yes
10789	no
20473	no
37192	no
24332	no
37499	no
7500	no
20387	no
10559	yes
8125	no
32897	no
38555	no
30499	no
1574	yes
37692	no
6500	no
13662	no
25103	no
37303	no
11994	no
3246	no
1903	no
35962	no
20095	no
10098	no
22524	no
9118	no
11873	no
34312	no
33126	no
15936	no
7775	no
30327	no
32721	no
23179	no
8547	no
12886	no
18859	no
34749	no
18370	no
36959	no
34491	no
29943	no
13597	no
5363	no
13915	no
4484	no
34338	no
1894	no
13462	no
34421	no
36498	no
24654	no
9005	no
18661	yes
21844	no
2949	no
23532	no
8279	yes
15952	no
15582	no
10285	no
34325	no
38486	no
28897	no
31870	no
13343	no
20236	yes
1453	no
37141	no
34672	no
33550	no
15328	no
10607	no
3224	no
6744	no
6269	no
7909	no
17394	no
23679	no
28898	no
22488	no
32092	no
18865	no
335	no
26572	no
19572	no
2517	yes
24843	no
8822	no
4807	no
8932	yes
33817	no
27030	no
36431	no
35057	no
32048	no
23266	no
502	no
11073	no
9554	yes
4420	no
6280	no
6440	no
34525	no
38	no
6347	no
21770	no
34447	no
20486	no
10779	no
31503	no
5602	no
35329	no
21297	yes
26595	no
15722	no
30948	no
11583	no
12058	no
4600	yes
21769	no
16669	no
31697	no
25578	yes
29993	no
24447	no
25602	no
6396	no
1831	no
7356	no
37729	no
3014	no
4572	no
21612	no
33628	no
33296	no
11766	no
1662	no
9734	no
36450	no
6754	no
9245	no
6926	no
32214	no
22032	no
28825	yes
12147	no
27852	no
10256	no
29617	no
34757	no
21587	no
4636	no
32761	no
6468	no
16610	no
29408	no
7255	no
19498	no
243	no
24385	no
4337	no
7337	no
15310	no
6655	no
8651	no
16892	no
12582	no
18659	no
897	no
31712	yes
2265	no
32044	no
34335	no
20159	no
15303	no
21179	no
24842	no
17105	no
14285	no
32271	yes
33893	no
33264	no
38360	no
9092	no
10914	no
35032	no
3341	no
30936	no
18475	no
9640	no
12212	no
149	no
9750	no
11851	no
20443	no
29803	no
25267	no
19620	no
534	no
9153	no
10078	no
32373	no
34393	no
3839	yes
28301	no
32809	yes
27800	no
19855	no
27445	no
36626	no
32705	no
10754	no
24153	no
21128	no
8898	no
31611	no
20883	no
15391	no
29490	no
2484	no
36875	no
9280	no
16246	no
34834	no
13852	no
7654	no
5670	no
16384	no
29215	no
30020	no
24520	no
36911	no
32720	no
13437	no
4643	no
947	no
32	no
30104	no
30313	no
21211	no
304	no
8694	no
31575	no
3124	no
25569	no
7752	no
666	no
16067	no
2978	no
6703	no
16234	no
1873	yes
38288	no
30522	no
26070	yes
31626	no
25627	no
6028	no
26473	no
27554	no
24104	yes
7347	no
2966	no
3916	no
18534	no
13030	no
34794	no
13989	no
36176	no
15228	no
1775	no
18265	no
36366	no
19419	no
11301	yes
32511	no
34087	no
3427	no
13014	no
32573	no
22423	no
33317	no
24593	no
7453	no
22530	no
31578	no
25293	no
2203	yes
23274	no
1251	no
37384	no
29851	no
13345	no
20441	no
32942	no
4108	no
34538	no
2586	no
28999	yes
7473	no
435	no
26949	no
6590	no
28669	no
28070	no
13501	no
37377	no
16524	no
8019	no
27399	no
26190	no
21418	yes
37287	no
3129	no
37099	no
35308	no
3533	no
20139	no
11047	no
17698	no
17914	no
10730	no
3007	no
11484	yes
26795	no
38437	no
29752	no
33147	no
16946	no
29641	no
29758	no
11308	no
14790	no
37720	no
16469	no
35381	no
37	no
2166	yes
8721	no
38222	no
8012	no
19297	no
25292	no
2423	no
24717	no
29034	no
17646	no
35556	no
34368	no
35698	no
24802	no
13613	yes
8497	no
32672	no
5680	no
7696	no
28004	no
18874	no
31944	no
24087	no
28329	no
33083	no
16741	no
7460	no
24372	no
643	no
4449	yes
20012	no
16095	yes
17362	no
13299	no
18875	no
24628	no
37509	no
29731	no
6838	no
20327	no
38095	no
35005	no
6003	no
8246	no
36017	no
5294	no
25421	yes
30660	no
9581	no
17981	no
4614	no
19036	no
7238	no
21598	yes
27901	no
12270	no
2707	no
2165	no
20963	yes
13680	no
11937	no
7952	no
19709	no
